,berry,observation_date,main_tree_type,forest_development_class,x,y,year,month,day,week_number,monthday,year-month-day,xy,lat,lon,latlon,region
135,cloudberry,2021-07-18,pine,clearing,570000,7410000,2021,7,18,28,718,2021-07-18,570000-7410000,66.80019411773868,28.5925123225102,66.800194117739-28.592512322510-2021-07-18-cloudberry,Lapland
136,bilberry,2019-08-26,pine,plantation,570000,7410000,2019,8,26,35,826,2019-08-26,570000-7410000,66.80019411773868,28.5925123225102,66.800194117739-28.592512322510-2019-08-26-bilberry,Lapland
137,lingonberry,2019-09-23,pine,plantation,570000,7410000,2019,9,23,39,923,2019-09-23,570000-7410000,66.80019411773868,28.5925123225102,66.800194117739-28.592512322510-2019-09-23-lingonberry,Lapland
138,cloudberry,2019-08-28,pine,clearing,570000,7410000,2019,8,28,35,828,2019-08-28,570000-7410000,66.80019411773868,28.5925123225102,66.800194117739-28.592512322510-2019-08-28-cloudberry,Lapland
139,lingonberry,2020-09-13,pine,plantation,570000,7410000,2020,9,13,37,913,2020-09-13,570000-7410000,66.80019411773868,28.5925123225102,66.800194117739-28.592512322510-2020-09-13-lingonberry,Lapland
140,cloudberry,2020-07-26,pine,clearing,570000,7410000,2020,7,26,30,726,2020-07-26,570000-7410000,66.80019411773868,28.5925123225102,66.800194117739-28.592512322510-2020-07-26-cloudberry,Lapland
141,bilberry,2018-07-26,pine,plantation,430000,7400000,2018,7,26,30,726,2018-07-26,430000-7400000,66.71050984577768,25.41329020349744,66.710509845778-25.413290203497-2018-07-26-bilberry,Lapland
142,bilberry,2018-08-01,pine,plantation,430000,7400000,2018,8,1,31,801,2018-08-01,430000-7400000,66.71050984577768,25.41329020349744,66.710509845778-25.413290203497-2018-08-01-bilberry,Lapland
143,bilberry,2022-09-01,pine,plantation,430000,7400000,2022,9,1,35,901,2022-09-01,430000-7400000,66.71050984577768,25.41329020349744,66.710509845778-25.413290203497-2022-09-01-bilberry,Lapland
144,lingonberry,2022-09-01,pine,plantation,430000,7400000,2022,9,1,35,901,2022-09-01,430000-7400000,66.71050984577768,25.41329020349744,66.710509845778-25.413290203497-2022-09-01-lingonberry,Lapland
145,cloudberry,2022-07-15,pine,clearing,430000,7400000,2022,7,15,28,715,2022-07-15,430000-7400000,66.71050984577768,25.41329020349744,66.710509845778-25.413290203497-2022-07-15-cloudberry,Lapland
146,cloudberry,2021-07-31,birch,clearing,430000,7400000,2021,7,31,30,731,2021-07-31,430000-7400000,66.71050984577768,25.41329020349744,66.710509845778-25.413290203497-2021-07-31-cloudberry,Lapland
147,bilberry,2018-07-31,spruce,old,460000,7370000,2018,7,31,31,731,2018-07-31,460000-7370000,66.44679563727449,26.102957885240308,66.446795637274-26.102957885240-2018-07-31-bilberry,Lapland
148,bilberry,2020-08-03,spruce,plantation,460000,7370000,2020,8,3,32,803,2020-08-03,460000-7370000,66.44679563727449,26.102957885240308,66.446795637274-26.102957885240-2020-08-03-bilberry,Lapland
149,bilberry,2018-07-30,pine,plantation,500000,7350000,2018,7,30,31,730,2018-07-30,500000-7350000,66.26994840178763,27.000021274406823,66.269948401788-27.000021274407-2018-07-30-bilberry,Lapland
150,bilberry,2018-07-30,spruce,plantation,500000,7350000,2018,7,30,31,730,2018-07-30,500000-7350000,66.26994840178763,27.000021274406823,66.269948401788-27.000021274407-2018-07-30-bilberry,Lapland
151,bilberry,2018-07-30,spruce,plantation,500000,7360000,2018,7,30,31,730,2018-07-30,500000-7360000,66.35966051652532,27.00002078561729,66.359660516525-27.000020785617-2018-07-30-bilberry,Lapland
152,lingonberry,2018-08-28,pine,seedling,500000,7360000,2018,8,28,35,828,2018-08-28,500000-7360000,66.35966051652532,27.00002078561729,66.359660516525-27.000020785617-2018-08-28-lingonberry,Lapland
153,lingonberry,2018-08-29,pine,seedling,500000,7360000,2018,8,29,35,829,2018-08-29,500000-7360000,66.35966051652532,27.00002078561729,66.359660516525-27.000020785617-2018-08-29-lingonberry,Lapland
154,bilberry,2020-08-04,spruce,plantation,500000,7360000,2020,8,4,32,804,2020-08-04,500000-7360000,66.35966051652532,27.00002078561729,66.359660516525-27.000020785617-2020-08-04-bilberry,Lapland
155,bilberry,2018-08-01,pine,plantation,410000,7450000,2018,8,1,31,801,2018-08-01,410000-7450000,67.15353089487527,24.92246780728034,67.153530894875-24.922467807280-2018-08-01-bilberry,Lapland
156,bilberry,2018-08-04,pine,plantation,440000,6820000,2018,8,4,31,804,2018-08-04,440000-6820000,61.5089701993565,25.87252725642915,61.508970199356-25.872527256429-2018-08-04-bilberry,Paijanne Tavastia
157,bilberry,2018-07-29,pine,plantation,340000,6800000,2018,7,29,30,729,2018-07-29,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2018-07-29-bilberry,Pirkanmaa
158,lingonberry,2018-08-08,spruce,seedling,340000,6800000,2018,8,8,32,808,2018-08-08,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2018-08-08-lingonberry,Pirkanmaa
159,bilberry,2022-07-12,pine,old,340000,6800000,2022,7,12,28,712,2022-07-12,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2022-07-12-bilberry,Pirkanmaa
160,lingonberry,2022-08-27,spruce,seedling,340000,6800000,2022,8,27,34,827,2022-08-27,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2022-08-27-lingonberry,Pirkanmaa
161,bilberry,2021-07-17,pine,old,340000,6800000,2021,7,17,28,717,2021-07-17,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2021-07-17-bilberry,Pirkanmaa
162,lingonberry,2021-09-03,spruce,seedling,340000,6800000,2021,9,3,35,903,2021-09-03,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2021-09-03-lingonberry,Pirkanmaa
163,bilberry,2019-08-16,pine,old,340000,6800000,2019,8,16,33,816,2019-08-16,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2019-08-16-bilberry,Pirkanmaa
164,lingonberry,2019-08-15,spruce,seedling,340000,6800000,2019,8,15,33,815,2019-08-15,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2019-08-15-lingonberry,Pirkanmaa
165,bilberry,2020-07-20,pine,old,340000,6800000,2020,7,20,30,720,2020-07-20,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2020-07-20-bilberry,Pirkanmaa
166,lingonberry,2020-08-30,spruce,seedling,340000,6800000,2020,8,30,35,830,2020-08-30,340000-6800000,61.30122973043226,24.01267216392789,61.301229730432-24.012672163928-2020-08-30-lingonberry,Pirkanmaa
167,bilberry,2018-07-15,spruce,old,420000,6760000,2018,7,15,28,715,2018-07-15,420000-6760000,60.96687508055722,25.522307756141725,60.966875080557-25.522307756142-2018-07-15-bilberry,Paijanne Tavastia
168,bilberry,2019-07-19,spruce,old,420000,6760000,2019,7,19,29,719,2019-07-19,420000-6760000,60.96687508055722,25.522307756141725,60.966875080557-25.522307756142-2019-07-19-bilberry,Paijanne Tavastia
169,bilberry,2018-07-15,pine,plantation,290000,6930000,2018,7,15,28,715,2018-07-15,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2018-07-15-bilberry,Southern Ostrobothnia
170,lingonberry,2018-09-01,pine,plantation,290000,6930000,2018,9,1,35,901,2018-09-01,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2018-09-01-lingonberry,Southern Ostrobothnia
171,bilberry,2022-07-19,pine,plantation,290000,6930000,2022,7,19,29,719,2022-07-19,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2022-07-19-bilberry,Southern Ostrobothnia
172,lingonberry,2022-09-04,pine,plantation,290000,6930000,2022,9,4,35,904,2022-09-04,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2022-09-04-lingonberry,Southern Ostrobothnia
173,bilberry,2021-07-19,spruce,plantation,290000,6930000,2021,7,19,29,719,2021-07-19,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2021-07-19-bilberry,Southern Ostrobothnia
174,lingonberry,2021-08-25,pine,plantation,290000,6930000,2021,8,25,34,825,2021-08-25,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2021-08-25-lingonberry,Southern Ostrobothnia
175,bilberry,2019-07-19,pine,plantation,290000,6930000,2019,7,19,29,719,2019-07-19,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2019-07-19-bilberry,Southern Ostrobothnia
176,lingonberry,2019-09-18,pine,plantation,290000,6930000,2019,9,18,38,918,2019-09-18,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2019-09-18-lingonberry,Southern Ostrobothnia
177,bilberry,2020-07-20,pine,plantation,290000,6930000,2020,7,20,30,720,2020-07-20,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2020-07-20-bilberry,Southern Ostrobothnia
178,bilberry,2020-09-05,pine,plantation,290000,6930000,2020,9,5,36,905,2020-09-05,290000-6930000,62.44166773236055,22.929648244563293,62.441667732361-22.929648244563-2020-09-05-bilberry,Southern Ostrobothnia
179,bilberry,2018-07-29,pine,plantation,300000,6800000,2018,7,29,30,729,2018-07-29,300000-6800000,61.282768712610775,23.26752761609532,61.282768712611-23.267527616095-2018-07-29-bilberry,Pirkanmaa
180,bilberry,2018-07-29,pine,plantation,290000,6800000,2018,7,29,30,729,2018-07-29,290000-6800000,61.277515473469,23.08140740703441,61.277515473469-23.081407407034-2018-07-29-bilberry,Pirkanmaa
181,bilberry,2018-07-30,pine,clearing,580000,7260000,2018,7,30,31,730,2018-07-30,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2018-07-30-bilberry,Northern Ostrobothnia
182,lingonberry,2018-09-07,pine,seedling,580000,7260000,2018,9,7,36,907,2018-09-07,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2018-09-07-lingonberry,Northern Ostrobothnia
183,cloudberry,2018-07-25,pine,clearing,580000,7260000,2018,7,25,30,725,2018-07-25,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2018-07-25-cloudberry,Northern Ostrobothnia
184,bilberry,2022-07-29,spruce,seedling,580000,7260000,2022,7,29,30,729,2022-07-29,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2022-07-29-bilberry,Northern Ostrobothnia
185,lingonberry,2022-08-19,pine,seedling,580000,7260000,2022,8,19,33,819,2022-08-19,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2022-08-19-lingonberry,Northern Ostrobothnia
186,cloudberry,2022-07-26,pine,clearing,580000,7260000,2022,7,26,30,726,2022-07-26,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2022-07-26-cloudberry,Northern Ostrobothnia
187,bilberry,2021-07-20,pine,seedling,580000,7260000,2021,7,20,29,720,2021-07-20,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2021-07-20-bilberry,Northern Ostrobothnia
188,lingonberry,2021-08-29,pine,seedling,580000,7260000,2021,8,29,34,829,2021-08-29,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2021-08-29-lingonberry,Northern Ostrobothnia
189,cloudberry,2021-07-23,pine,clearing,580000,7260000,2021,7,23,29,723,2021-07-23,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2021-07-23-cloudberry,Northern Ostrobothnia
190,cloudberry,2021-07-25,pine,clearing,580000,7260000,2021,7,25,29,725,2021-07-25,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2021-07-25-cloudberry,Northern Ostrobothnia
191,bilberry,2019-08-17,pine,seedling,580000,7260000,2019,8,17,33,817,2019-08-17,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2019-08-17-bilberry,Northern Ostrobothnia
192,lingonberry,2019-08-28,pine,seedling,580000,7260000,2019,8,28,35,828,2019-08-28,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2019-08-28-lingonberry,Northern Ostrobothnia
193,cloudberry,2019-07-25,pine,clearing,580000,7260000,2019,7,25,30,725,2019-07-25,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2019-07-25-cloudberry,Northern Ostrobothnia
194,bilberry,2020-08-09,pine,seedling,580000,7260000,2020,8,9,32,809,2020-08-09,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2020-08-09-bilberry,Northern Ostrobothnia
195,lingonberry,2020-08-24,pine,seedling,580000,7260000,2020,8,24,35,824,2020-08-24,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2020-08-24-lingonberry,Northern Ostrobothnia
196,cloudberry,2020-07-22,pine,clearing,580000,7260000,2020,7,22,30,722,2020-07-22,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2020-07-22-cloudberry,Northern Ostrobothnia
197,cloudberry,2020-07-20,pine,clearing,580000,7260000,2020,7,20,30,720,2020-07-20,580000-7260000,65.45265915973629,28.72592281050396,65.452659159736-28.725922810504-2020-07-20-cloudberry,Northern Ostrobothnia
198,bilberry,2018-08-07,mixed,plantation,570000,7240000,2018,8,7,32,807,2018-08-07,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2018-08-07-bilberry,Northern Ostrobothnia
199,bilberry,2022-07-30,spruce,plantation,570000,7240000,2022,7,30,30,730,2022-07-30,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2022-07-30-bilberry,Northern Ostrobothnia
200,lingonberry,2022-09-08,spruce,seedling,570000,7240000,2022,9,8,36,908,2022-09-08,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2022-09-08-lingonberry,Northern Ostrobothnia
201,bilberry,2021-08-10,spruce,plantation,570000,7240000,2021,8,10,32,810,2021-08-10,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2021-08-10-bilberry,Northern Ostrobothnia
202,lingonberry,2021-09-01,spruce,seedling,570000,7240000,2021,9,1,35,901,2021-09-01,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2021-09-01-lingonberry,Northern Ostrobothnia
203,bilberry,2019-08-14,spruce,plantation,570000,7240000,2019,8,14,33,814,2019-08-14,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2019-08-14-bilberry,Northern Ostrobothnia
204,lingonberry,2019-09-07,spruce,seedling,570000,7240000,2019,9,7,36,907,2019-09-07,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2019-09-07-lingonberry,Northern Ostrobothnia
205,bilberry,2020-08-10,spruce,plantation,570000,7240000,2020,8,10,33,810,2020-08-10,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2020-08-10-bilberry,Northern Ostrobothnia
206,lingonberry,2020-09-12,spruce,seedling,570000,7240000,2020,9,12,37,912,2020-09-12,570000-7240000,65.27557877910549,28.50001808906843,65.275578779105-28.500018089068-2020-09-12-lingonberry,Northern Ostrobothnia
207,bilberry,2018-08-07,mixed,plantation,580000,7240000,2018,8,7,32,807,2018-08-07,580000-7240000,65.2732933587705,28.714193131361068,65.273293358771-28.714193131361-2018-08-07-bilberry,Kainuu
208,bilberry,2018-07-26,pine,plantation,290000,6780000,2018,7,26,30,726,2018-07-26,290000-6780000,61.09838027511578,23.103620044219923,61.098380275116-23.103620044220-2018-07-26-bilberry,Pirkanmaa
209,bilberry,2018-07-11,pine,old,290000,6780000,2018,7,11,28,711,2018-07-11,290000-6780000,61.09838027511578,23.103620044219923,61.098380275116-23.103620044220-2018-07-11-bilberry,Pirkanmaa
210,lingonberry,2018-09-11,pine,plantation,290000,6780000,2018,9,11,37,911,2018-09-11,290000-6780000,61.09838027511578,23.103620044219923,61.098380275116-23.103620044220-2018-09-11-lingonberry,Pirkanmaa
211,bilberry,2021-07-28,spruce,old,290000,6780000,2021,7,28,30,728,2021-07-28,290000-6780000,61.09838027511578,23.103620044219923,61.098380275116-23.103620044220-2021-07-28-bilberry,Pirkanmaa
212,bilberry,2019-07-17,pine,plantation,290000,6780000,2019,7,17,29,717,2019-07-17,290000-6780000,61.09838027511578,23.103620044219923,61.098380275116-23.103620044220-2019-07-17-bilberry,Pirkanmaa
213,lingonberry,2019-08-30,pine,plantation,290000,6780000,2019,8,30,35,830,2019-08-30,290000-6780000,61.09838027511578,23.103620044219923,61.098380275116-23.103620044220-2019-08-30-lingonberry,Pirkanmaa
214,bilberry,2018-07-28,pine,old,550000,7120000,2018,7,28,30,728,2018-07-28,550000-7120000,64.2026463396306,28.029769936067133,64.202646339631-28.029769936067-2018-07-28-bilberry,Kainuu
215,cloudberry,2018-07-23,pine,plantation,550000,7120000,2018,7,23,30,723,2018-07-23,550000-7120000,64.2026463396306,28.029769936067133,64.202646339631-28.029769936067-2018-07-23-cloudberry,Kainuu
216,bilberry,2018-07-13,spruce,plantation,560000,6870000,2018,7,13,28,713,2018-07-13,560000-6870000,61.95773203184864,28.14400074997931,61.957732031849-28.144000749979-2018-07-13-bilberry,Southern Savonia
217,lingonberry,2018-08-30,pine,plantation,560000,6870000,2018,8,30,35,830,2018-08-30,560000-6870000,61.95773203184864,28.14400074997931,61.957732031849-28.144000749979-2018-08-30-lingonberry,Southern Savonia
218,bilberry,2022-08-10,spruce,old,560000,6870000,2022,8,10,32,810,2022-08-10,560000-6870000,61.95773203184864,28.14400074997931,61.957732031849-28.144000749979-2022-08-10-bilberry,Southern Savonia
219,lingonberry,2022-09-15,open,clearing,560000,6870000,2022,9,15,37,915,2022-09-15,560000-6870000,61.95773203184864,28.14400074997931,61.957732031849-28.144000749979-2022-09-15-lingonberry,Southern Savonia
220,bilberry,2018-08-08,pine,old,640000,7080000,2018,8,8,32,808,2018-08-08,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2018-08-08-bilberry,Kainuu
221,lingonberry,2018-08-29,pine,old,640000,7080000,2018,8,29,35,829,2018-08-29,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2018-08-29-lingonberry,Kainuu
222,cloudberry,2018-07-12,swamp,clearing,640000,7080000,2018,7,12,28,712,2018-07-12,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2018-07-12-cloudberry,Kainuu
223,bilberry,2022-07-19,pine,old,640000,7080000,2022,7,19,29,719,2022-07-19,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2022-07-19-bilberry,Kainuu
224,lingonberry,2022-08-29,pine,old,640000,7080000,2022,8,29,35,829,2022-08-29,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2022-08-29-lingonberry,Kainuu
225,cloudberry,2022-07-19,swamp,clearing,640000,7080000,2022,7,19,29,719,2022-07-19,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2022-07-19-cloudberry,Kainuu
226,bilberry,2021-07-09,pine,old,640000,7080000,2021,7,9,27,709,2021-07-09,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2021-07-09-bilberry,Kainuu
227,lingonberry,2021-08-02,pine,old,640000,7080000,2021,8,2,31,802,2021-08-02,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2021-08-02-lingonberry,Kainuu
228,cloudberry,2021-07-19,swamp,clearing,640000,7080000,2021,7,19,29,719,2021-07-19,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2021-07-19-cloudberry,Kainuu
229,cloudberry,2021-07-22,swamp,clearing,640000,7080000,2021,7,22,29,722,2021-07-22,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2021-07-22-cloudberry,Kainuu
230,bilberry,2019-07-30,pine,old,640000,7080000,2019,7,30,31,730,2019-07-30,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2019-07-30-bilberry,Kainuu
231,lingonberry,2019-07-30,pine,old,640000,7080000,2019,7,30,31,730,2019-07-30,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2019-07-30-lingonberry,Kainuu
232,cloudberry,2019-07-16,swamp,clearing,640000,7080000,2019,7,16,29,716,2019-07-16,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2019-07-16-cloudberry,Kainuu
233,bilberry,2020-07-19,pine,old,640000,7080000,2020,7,19,29,719,2020-07-19,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2020-07-19-bilberry,Kainuu
234,lingonberry,2020-08-24,pine,old,640000,7080000,2020,8,24,35,824,2020-08-24,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2020-08-24-lingonberry,Kainuu
235,cloudberry,2020-07-19,swamp,clearing,640000,7080000,2020,7,19,29,719,2020-07-19,640000-7080000,63.81931434428256,29.84466569775912,63.819314344283-29.844665697759-2020-07-19-cloudberry,Kainuu
236,bilberry,2018-08-08,mixed,old,370000,6660000,2018,8,8,32,808,2018-08-08,370000-6660000,60.05650410709692,24.66500957395252,60.056504107097-24.665009573953-2018-08-08-bilberry,Uusimaa
237,bilberry,2018-08-09,pine,plantation,570000,7720000,2018,8,9,32,809,2018-08-09,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2018-08-09-bilberry,Finnmark Fylke
238,bilberry,2018-08-02,softbirch,plantation,570000,7720000,2018,8,2,31,802,2018-08-02,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2018-08-02-bilberry,Finnmark Fylke
239,cloudberry,2018-07-27,swamp,clearing,570000,7720000,2018,7,27,30,727,2018-07-27,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2018-07-27-cloudberry,Finnmark Fylke
240,cloudberry,2018-07-26,swamp,clearing,570000,7720000,2018,7,26,30,726,2018-07-26,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2018-07-26-cloudberry,Finnmark Fylke
241,bilberry,2022-08-01,birch,plantation,570000,7720000,2022,8,1,31,801,2022-08-01,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2022-08-01-bilberry,Finnmark Fylke
242,lingonberry,2022-09-21,pine,old,570000,7720000,2022,9,21,38,921,2022-09-21,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2022-09-21-lingonberry,Finnmark Fylke
243,cloudberry,2022-07-30,swamp,clearing,570000,7720000,2022,7,30,30,730,2022-07-30,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2022-07-30-cloudberry,Finnmark Fylke
244,bilberry,2021-08-06,birch,plantation,570000,7720000,2021,8,6,31,806,2021-08-06,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2021-08-06-bilberry,Finnmark Fylke
245,lingonberry,2021-09-18,pine,old,570000,7720000,2021,9,18,37,918,2021-09-18,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2021-09-18-lingonberry,Finnmark Fylke
246,cloudberry,2021-07-29,swamp,clearing,570000,7720000,2021,7,29,30,729,2021-07-29,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2021-07-29-cloudberry,Finnmark Fylke
247,bilberry,2019-09-07,birch,plantation,570000,7720000,2019,9,7,36,907,2019-09-07,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2019-09-07-bilberry,Finnmark Fylke
248,lingonberry,2019-09-27,pine,old,570000,7720000,2019,9,27,39,927,2019-09-27,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2019-09-27-lingonberry,Finnmark Fylke
249,cloudberry,2019-08-16,swamp,clearing,570000,7720000,2019,8,16,33,816,2019-08-16,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2019-08-16-cloudberry,Finnmark Fylke
250,bilberry,2020-08-11,birch,plantation,570000,7720000,2020,8,11,33,811,2020-08-11,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2020-08-11-bilberry,Finnmark Fylke
251,lingonberry,2020-09-19,pine,old,570000,7720000,2020,9,19,38,919,2020-09-19,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2020-09-19-lingonberry,Finnmark Fylke
252,cloudberry,2020-08-04,swamp,clearing,570000,7720000,2020,8,4,32,804,2020-08-04,570000-7720000,69.57940593185836,28.79786167051738,69.579405931858-28.797861670517-2020-08-04-cloudberry,Finnmark Fylke
253,bilberry,2018-07-18,spruce,plantation,440000,7060000,2018,7,18,29,718,2018-07-18,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2018-07-18-bilberry,Northern Ostrobothnia
254,lingonberry,2018-08-12,spruce,plantation,440000,7060000,2018,8,12,32,812,2018-08-12,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2018-08-12-lingonberry,Northern Ostrobothnia
255,bilberry,2022-07-23,spruce,old,440000,7060000,2022,7,23,29,723,2022-07-23,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2022-07-23-bilberry,Northern Ostrobothnia
256,lingonberry,2022-08-30,pine,seedling,440000,7060000,2022,8,30,35,830,2022-08-30,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2022-08-30-lingonberry,Northern Ostrobothnia
257,bilberry,2021-07-12,spruce,plantation,440000,7060000,2021,7,12,28,712,2021-07-12,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2021-07-12-bilberry,Northern Ostrobothnia
258,lingonberry,2021-08-29,spruce,old,440000,7060000,2021,8,29,34,829,2021-08-29,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2021-08-29-lingonberry,Northern Ostrobothnia
259,bilberry,2019-07-20,spruce,old,440000,7060000,2019,7,20,29,720,2019-07-20,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2019-07-20-bilberry,Northern Ostrobothnia
260,lingonberry,2019-08-19,spruce,old,440000,7060000,2019,8,19,34,819,2019-08-19,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2019-08-19-lingonberry,Northern Ostrobothnia
261,bilberry,2020-07-26,spruce,plantation,440000,7060000,2020,7,26,30,726,2020-07-26,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2020-07-26-bilberry,Northern Ostrobothnia
262,lingonberry,2020-09-06,spruce,old,440000,7060000,2020,9,6,36,906,2020-09-06,440000-7060000,63.662723857046274,25.7878651630912,63.662723857046-25.787865163091-2020-09-06-lingonberry,Northern Ostrobothnia
263,bilberry,2018-08-13,spruce,old,410000,7570000,2018,8,13,33,813,2018-08-13,410000-7570000,68.22914825813109,24.825229621109333,68.229148258131-24.825229621109-2018-08-13-bilberry,Lapland
264,bilberry,2018-07-15,pine,plantation,530000,6790000,2018,7,15,28,715,2018-07-15,530000-6790000,61.24314979393228,27.558953504414003,61.243149793932-27.558953504414-2018-07-15-bilberry,South Karelia
265,bilberry,2022-07-24,pine,plantation,530000,6790000,2022,7,24,29,724,2022-07-24,530000-6790000,61.24314979393228,27.558953504414003,61.243149793932-27.558953504414-2022-07-24-bilberry,South Karelia
266,bilberry,2021-07-31,pine,plantation,530000,6790000,2021,7,31,30,731,2021-07-31,530000-6790000,61.24314979393228,27.558953504414003,61.243149793932-27.558953504414-2021-07-31-bilberry,South Karelia
